wall_time,seq,ts_ms,ax,ay,az,gx,gy,gz,ppg,dropped_before
1773798630.1275527,62,2699,0.0,0.0,0.0,0.0,0.0,0.0,5378,0
1773798630.1377296,63,2709,0.0,0.0,0.0,0.0,0.0,0.0,4476,0
1773798630.1475255,64,2719,0.0,0.0,0.0,0.0,0.0,0.0,3973,0
1773798630.1575482,65,2729,0.0,0.0,0.0,0.0,0.0,0.0,5687,0
1773798630.167601,66,2739,0.0,0.0,0.0,0.0,0.0,0.0,4127,0
1773798630.1775584,67,2749,0.0,0.0,0.0,0.0,0.0,0.0,4254,0
1773798630.1874783,68,2759,0.0,0.0,0.0,0.0,0.0,0.0,6313,0
1773798630.1975563,69,2769,0.0,0.0,0.0,0.0,0.0,0.0,3986,0
1773798630.2075164,70,2779,0.0,0.0,0.0,0.0,0.0,0.0,3853,0
1773798630.2176247,71,2789,0.0,0.0,0.0,0.0,0.0,0.0,6052,0
1773798630.227434,72,2799,0.0,0.0,0.0,0.0,0.0,0.0,4096,0
1773798630.237665,73,2809,0.0,0.0,0.0,0.0,0.0,0.0,4499,0
1773798630.2475028,74,2819,0.0,0.0,0.0,0.0,0.0,0.0,5267,0
1773798630.257456,75,2829,0.0,0.0,0.0,0.0,0.0,0.0,3778,0
1773798630.2674842,76,2839,0.0,0.0,0.0,0.0,0.0,0.0,5019,0
1773798630.2775197,77,2849,0.0,0.0,0.0,0.0,0.0,0.0,4815,0
1773798630.287673,78,2859,0.0,0.0,0.0,0.0,0.0,0.0,4195,0
1773798630.2975087,79,2869,0.0,0.0,0.0,0.0,0.0,0.0,5306,0
1773798630.3074918,80,2879,0.0,0.0,0.0,0.0,0.0,0.0,4408,0
1773798630.317463,81,2889,0.0,0.0,0.0,0.0,0.0,0.0,4289,0
1773798630.3276603,82,2899,0.0,0.0,0.0,0.0,0.0,0.0,5317,0
1773798630.3375158,83,2909,0.0,0.0,0.0,0.0,0.0,0.0,4587,0
1773798630.347555,84,2919,0.0,0.0,0.0,0.0,0.0,0.0,4126,0
1773798630.357444,85,2929,0.0,0.0,0.0,0.0,0.0,0.0,5138,0
1773798630.367694,86,2939,0.0,0.0,0.0,0.0,0.0,0.0,4874,0
1773798630.377724,87,2949,0.0,0.0,0.0,0.0,0.0,0.0,4435,0
1773798630.3875904,88,2959,0.0,0.0,0.0,0.0,0.0,0.0,4667,0
1773798630.3976774,89,2969,0.0,0.0,0.0,0.0,0.0,0.0,4359,0
1773798630.4076588,90,2979,0.0,0.0,0.0,0.0,0.0,0.0,4878,0
1773798630.4177053,91,2989,0.0,0.0,0.0,0.0,0.0,0.0,4583,0
1773798630.427663,92,2999,0.0,0.0,0.0,0.0,0.0,0.0,4219,0
1773798630.4376798,93,3009,0.0,0.0,0.0,0.0,0.0,0.0,5681,0
1773798630.4474711,94,3019,0.0,0.0,0.0,0.0,0.0,0.0,3953,0
1773798630.4575238,95,3029,0.0,0.0,0.0,0.0,0.0,0.0,4212,0
1773798630.4674816,96,3039,0.0,0.0,0.0,0.0,0.0,0.0,6202,0
1773798630.4776952,97,3049,0.0,0.0,0.0,0.0,0.0,0.0,3797,0
1773798630.4876769,98,3059,0.0,0.0,0.0,0.0,0.0,0.0,4624,0
1773798630.497516,99,3069,0.0,0.0,0.0,0.0,0.0,0.0,4903,0
1773798630.5074894,100,3079,0.0,0.0,0.0,0.0,0.0,0.0,4028,0
1773798630.5176604,101,3089,0.0,0.0,0.0,0.0,0.0,0.0,5399,0
1773798630.5277412,102,3099,0.0,0.0,0.0,0.0,0.0,0.0,4336,0
1773798630.537664,103,3109,0.0,0.0,0.0,0.0,0.0,0.0,4353,0
1773798630.5477138,104,3119,0.0,0.0,0.0,0.0,0.0,0.0,5132,0
1773798630.557732,105,3129,0.0,0.0,0.0,0.0,0.0,0.0,4248,0
1773798630.5676863,106,3139,0.0,0.0,0.0,0.0,0.0,0.0,4465,0
1773798630.5777762,107,3149,0.0,0.0,0.0,0.0,0.0,0.0,5359,0
1773798630.587673,108,3159,0.0,0.0,0.0,0.0,0.0,0.0,4817,0
1773798630.5975761,109,3169,0.0,0.0,0.0,0.0,0.0,0.0,3807,0
1773798630.6075854,110,3179,0.0,0.0,0.0,0.0,0.0,0.0,5355,0
1773798630.6177413,111,3189,0.0,0.0,0.0,0.0,0.0,0.0,4776,0
1773798630.6277375,112,3199,0.0,0.0,0.0,0.0,0.0,0.0,3917,0
1773798630.6377966,113,3209,0.0,0.0,0.0,0.0,0.0,0.0,5323,0
1773798630.6477172,114,3219,0.0,0.0,0.0,0.0,0.0,0.0,4228,0
1773798630.657729,115,3229,0.0,0.0,0.0,0.0,0.0,0.0,4722,0
1773798630.6676621,116,3239,0.0,0.0,0.0,0.0,0.0,0.0,4792,0
1773798630.6777546,117,3249,0.0,0.0,0.0,0.0,0.0,0.0,4027,0
1773798630.687669,118,3259,0.0,0.0,0.0,0.0,0.0,0.0,5654,0
1773798630.6975698,119,3269,0.0,0.0,0.0,0.0,0.0,0.0,3915,0
1773798630.7076766,120,3279,0.0,0.0,0.0,0.0,0.0,0.0,4548,0
1773798630.7177029,121,3289,0.0,0.0,0.0,0.0,0.0,0.0,5784,0
1773798630.7276788,122,3299,0.0,0.0,0.0,0.0,0.0,0.0,3736,0
1773798630.737589,123,3309,0.0,0.0,0.0,0.0,0.0,0.0,5079,0
1773798630.747527,124,3319,0.0,0.0,0.0,0.0,0.0,0.0,4913,0
1773798630.7575803,125,3329,0.0,0.0,0.0,0.0,0.0,0.0,4069,0
1773798630.7675612,126,3339,0.0,0.0,0.0,0.0,0.0,0.0,5292,0
1773798630.7775311,127,3349,0.0,0.0,0.0,0.0,0.0,0.0,4531,0
1773798630.787458,128,3359,0.0,0.0,0.0,0.0,0.0,0.0,4113,0
1773798630.7975028,129,3369,0.0,0.0,0.0,0.0,0.0,0.0,5376,0
1773798630.8074844,130,3379,0.0,0.0,0.0,0.0,0.0,0.0,4082,0
1773798630.8175063,131,3389,0.0,0.0,0.0,0.0,0.0,0.0,4392,0
1773798630.827462,132,3399,0.0,0.0,0.0,0.0,0.0,0.0,6090,0
1773798630.8374941,133,3409,0.0,0.0,0.0,0.0,0.0,0.0,3943,0
1773798630.8475115,134,3419,0.0,0.0,0.0,0.0,0.0,0.0,4107,0
1773798630.8577123,135,3429,0.0,0.0,0.0,0.0,0.0,0.0,5904,0
1773798630.8677254,136,3439,0.0,0.0,0.0,0.0,0.0,0.0,4323,0
1773798630.8776784,137,3449,0.0,0.0,0.0,0.0,0.0,0.0,4013,0
1773798630.8876624,138,3459,0.0,0.0,0.0,0.0,0.0,0.0,5589,0
1773798630.8977475,139,3469,0.0,0.0,0.0,0.0,0.0,0.0,4135,0
1773798630.9077387,140,3479,0.0,0.0,0.0,0.0,0.0,0.0,4408,0
1773798630.9177802,141,3489,0.0,0.0,0.0,0.0,0.0,0.0,5657,0
1773798630.9276867,142,3499,0.0,0.0,0.0,0.0,0.0,0.0,3716,0
1773798630.9377847,143,3509,0.0,0.0,0.0,0.0,0.0,0.0,5132,0
1773798630.9475822,144,3519,0.0,0.0,0.0,0.0,0.0,0.0,4685,0
1773798630.9575973,145,3529,0.0,0.0,0.0,0.0,0.0,0.0,3705,0
1773798630.9677472,146,3539,0.0,0.0,0.0,0.0,0.0,0.0,6327,0
1773798630.97765,147,3549,0.0,0.0,0.0,0.0,0.0,0.0,4283,0
1773798630.9875462,148,3559,0.0,0.0,0.0,0.0,0.0,0.0,3964,0
1773798630.997665,149,3569,0.0,0.0,0.0,0.0,0.0,0.0,5428,0
1773798631.0076442,150,3579,0.0,0.0,0.0,0.0,0.0,0.0,4364,0
1773798631.0175009,151,3589,0.0,0.0,0.0,0.0,0.0,0.0,4894,0
1773798631.0275655,152,3599,0.0,0.0,0.0,0.0,0.0,0.0,4641,0
1773798631.0372846,153,3609,0.0,0.0,0.0,0.0,0.0,0.0,4641,0
1773798631.0475426,154,3619,0.0,0.0,0.0,0.0,0.0,0.0,4409,0
1773798631.0575664,155,3629,0.0,0.0,0.0,0.0,0.0,0.0,5017,0
1773798631.067574,156,3639,0.0,0.0,0.0,0.0,0.0,0.0,3898,0
1773798631.0774913,157,3649,0.0,0.0,0.0,0.0,0.0,0.0,5048,0
1773798631.087633,158,3659,0.0,0.0,0.0,0.0,0.0,0.0,5261,0
1773798631.097563,159,3669,0.0,0.0,0.0,0.0,0.0,0.0,5292,0
1773798631.1075494,160,3679,0.0,0.0,0.0,0.0,0.0,0.0,4767,0
1773798631.117708,161,3689,0.0,0.0,0.0,0.0,0.0,0.0,5240,0
1773798631.12769,162,3699,0.0,0.0,0.0,0.0,0.0,0.0,4569,0
1773798631.137545,163,3709,0.0,0.0,0.0,0.0,0.0,0.0,4527,0
1773798631.147699,164,3719,0.0,0.0,0.0,0.0,0.0,0.0,4985,0
1773798631.1577199,165,3729,0.0,0.0,0.0,0.0,0.0,0.0,4256,0
1773798631.1675858,166,3739,0.0,0.0,0.0,0.0,0.0,0.0,4820,0
1773798631.177564,167,3749,0.0,0.0,0.0,0.0,0.0,0.0,4914,0
1773798631.1876256,168,3759,0.0,0.0,0.0,0.0,0.0,0.0,3801,0
1773798631.1975415,169,3769,0.0,0.0,0.0,0.0,0.0,0.0,5541,0
1773798631.207598,170,3779,0.0,0.0,0.0,0.0,0.0,0.0,4479,0
1773798631.2175126,171,3789,0.0,0.0,0.0,0.0,0.0,0.0,3809,0
1773798631.2275481,172,3799,0.0,0.0,0.0,0.0,0.0,0.0,6300,0
1773798631.2376642,173,3809,0.0,0.0,0.0,0.0,0.0,0.0,3883,0
1773798631.2474954,174,3819,0.0,0.0,0.0,0.0,0.0,0.0,3872,0
1773798631.2576685,175,3829,0.0,0.0,0.0,0.0,0.0,0.0,6314,0
1773798631.2674463,176,3839,0.0,0.0,0.0,0.0,0.0,0.0,3837,0
1773798631.2775576,177,3849,0.0,0.0,0.0,0.0,0.0,0.0,4481,0
1773798631.28766,178,3859,0.0,0.0,0.0,0.0,0.0,0.0,5209,0
1773798631.297709,179,3869,0.0,0.0,0.0,0.0,0.0,0.0,3830,0
1773798631.3078923,180,3879,0.0,0.0,0.0,0.0,0.0,0.0,5310,0
1773798631.3177583,181,3889,0.0,0.0,0.0,0.0,0.0,0.0,4456,0
1773798631.3278213,182,3899,0.0,0.0,0.0,0.0,0.0,0.0,4558,0
1773798631.3378472,183,3909,0.0,0.0,0.0,0.0,0.0,0.0,4987,0
1773798631.3479474,184,3919,0.0,0.0,0.0,0.0,0.0,0.0,3924,0
1773798631.357755,185,3929,0.0,0.0,0.0,0.0,0.0,0.0,4753,0
1773798631.3677368,186,3939,0.0,0.0,0.0,0.0,0.0,0.0,5313,0
1773798631.3776557,187,3949,0.0,0.0,0.0,0.0,0.0,0.0,4604,0
1773798631.387605,188,3959,0.0,0.0,0.0,0.0,0.0,0.0,4364,0
1773798631.397667,189,3969,0.0,0.0,0.0,0.0,0.0,0.0,5145,0
1773798631.407547,190,3979,0.0,0.0,0.0,0.0,0.0,0.0,4500,0
1773798631.417645,191,3989,0.0,0.0,0.0,0.0,0.0,0.0,4336,0
1773798631.4275544,192,3999,0.0,0.0,0.0,0.0,0.0,0.0,5168,0
1773798631.4375155,193,4009,0.0,0.0,0.0,0.0,0.0,0.0,4208,0
1773798631.4474978,194,4019,0.0,0.0,0.0,0.0,0.0,0.0,4970,0
1773798631.457782,195,4029,0.0,0.0,0.0,0.0,0.0,0.0,4602,0
1773798631.4678645,196,4039,0.0,0.0,0.0,0.0,0.0,0.0,3863,0
1773798631.477519,197,4049,0.0,0.0,0.0,0.0,0.0,0.0,5986,0
1773798631.487573,198,4059,0.0,0.0,0.0,0.0,0.0,0.0,3957,0
1773798631.4979508,199,4069,0.0,0.0,0.0,0.0,0.0,0.0,3995,0
1773798631.5083208,200,4079,0.0,0.0,0.0,0.0,0.0,0.0,6259,0
1773798631.5177302,201,4089,0.0,0.0,0.0,0.0,0.0,0.0,3740,0
1773798631.5275338,202,4099,0.0,0.0,0.0,0.0,0.0,0.0,4565,0
1773798631.5376036,203,4109,0.0,0.0,0.0,0.0,0.0,0.0,5638,0
1773798631.5475512,204,4119,0.0,0.0,0.0,0.0,0.0,0.0,3697,0
1773798631.5575912,205,4129,0.0,0.0,0.0,0.0,0.0,0.0,4816,0
1773798631.5678136,206,4139,0.0,0.0,0.0,0.0,0.0,0.0,5026,0
1773798631.5778773,207,4149,0.0,0.0,0.0,0.0,0.0,0.0,4396,0
1773798631.587678,208,4159,0.0,0.0,0.0,0.0,0.0,0.0,4710,0
1773798631.5977545,209,4169,0.0,0.0,0.0,0.0,0.0,0.0,4689,0
1773798631.607619,210,4179,0.0,0.0,0.0,0.0,0.0,0.0,4281,0
1773798631.6179621,211,4189,0.0,0.0,0.0,0.0,0.0,0.0,5152,0
1773798631.628404,212,4199,0.0,0.0,0.0,0.0,0.0,0.0,4799,0
1773798631.6380646,213,4209,0.0,0.0,0.0,0.0,0.0,0.0,3961,0
1773798631.6480784,214,4219,0.0,0.0,0.0,0.0,0.0,0.0,5496,0
1773798631.6587038,215,4229,0.0,0.0,0.0,0.0,0.0,0.0,4742,0
1773798631.6675928,216,4239,0.0,0.0,0.0,0.0,0.0,0.0,4133,0
1773798631.6779914,217,4249,0.0,0.0,0.0,0.0,0.0,0.0,5539,0
1773798631.6878254,218,4259,0.0,0.0,0.0,0.0,0.0,0.0,4387,0
1773798631.6977282,219,4269,0.0,0.0,0.0,0.0,0.0,0.0,4196,0
1773798631.707473,220,4279,0.0,0.0,0.0,0.0,0.0,0.0,5060,0
1773798631.7177088,221,4289,0.0,0.0,0.0,0.0,0.0,0.0,4540,0
1773798631.7275276,222,4299,0.0,0.0,0.0,0.0,0.0,0.0,5000,0
1773798631.737557,223,4309,0.0,0.0,0.0,0.0,0.0,0.0,4006,0
1773798631.7477307,224,4319,0.0,0.0,0.0,0.0,0.0,0.0,4663,0
1773798631.757532,225,4329,0.0,0.0,0.0,0.0,0.0,0.0,5725,0
1773798631.7679498,226,4339,0.0,0.0,0.0,0.0,0.0,0.0,3971,0
1773798631.7776566,227,4349,0.0,0.0,0.0,0.0,0.0,0.0,4791,0
1773798631.787917,228,4359,0.0,0.0,0.0,0.0,0.0,0.0,5129,0
1773798631.7982354,229,4369,0.0,0.0,0.0,0.0,0.0,0.0,4156,0
1773798631.8077831,230,4379,0.0,0.0,0.0,0.0,0.0,0.0,4944,0
1773798631.8179057,231,4389,0.0,0.0,0.0,0.0,0.0,0.0,5067,0
1773798631.8276336,232,4399,0.0,0.0,0.0,0.0,0.0,0.0,4283,0
1773798631.8377428,233,4409,0.0,0.0,0.0,0.0,0.0,0.0,4758,0
1773798631.847712,234,4419,0.0,0.0,0.0,0.0,0.0,0.0,4698,0
1773798631.8575563,235,4429,0.0,0.0,0.0,0.0,0.0,0.0,4291,0
1773798631.8679147,236,4439,0.0,0.0,0.0,0.0,0.0,0.0,5783,0
1773798631.8776193,237,4449,0.0,0.0,0.0,0.0,0.0,0.0,3987,0
1773798631.887729,238,4459,0.0,0.0,0.0,0.0,0.0,0.0,3784,0
1773798631.8983285,239,4469,0.0,0.0,0.0,0.0,0.0,0.0,6137,0
1773798631.9078393,240,4479,0.0,0.0,0.0,0.0,0.0,0.0,4260,0
1773798631.918297,241,4489,0.0,0.0,0.0,0.0,0.0,0.0,4243,0
1773798631.927761,242,4499,0.0,0.0,0.0,0.0,0.0,0.0,5779,0
1773798631.9384341,243,4509,0.0,0.0,0.0,0.0,0.0,0.0,4127,0
1773798631.9477627,244,4519,0.0,0.0,0.0,0.0,0.0,0.0,4087,0
1773798631.9577985,245,4529,0.0,0.0,0.0,0.0,0.0,0.0,5703,0
1773798631.9680552,246,4539,0.0,0.0,0.0,0.0,0.0,0.0,4191,0
1773798631.9778695,247,4549,0.0,0.0,0.0,0.0,0.0,0.0,4488,0
1773798631.9876904,248,4559,0.0,0.0,0.0,0.0,0.0,0.0,4998,0
1773798631.9977458,249,4569,0.0,0.0,0.0,0.0,0.0,0.0,3867,0
1773798632.007596,250,4579,0.0,0.0,0.0,0.0,0.0,0.0,5352,0
1773798632.0177064,251,4589,0.0,0.0,0.0,0.0,0.0,0.0,4454,0
1773798632.0275786,252,4599,0.0,0.0,0.0,0.0,0.0,0.0,4049,0
1773798632.0380287,253,4609,0.0,0.0,0.0,0.0,0.0,0.0,5727,0
1773798632.047855,254,4619,0.0,0.0,0.0,0.0,0.0,0.0,4316,0
1773798632.058228,255,4629,0.0,0.0,0.0,0.0,0.0,0.0,4619,0
1773798632.0679643,256,4639,0.0,0.0,0.0,0.0,0.0,0.0,5076,0
1773798632.0776854,257,4649,0.0,0.0,0.0,0.0,0.0,0.0,4272,0
1773798632.0879161,258,4659,0.0,0.0,0.0,0.0,0.0,0.0,4602,0
1773798632.0977862,259,4669,0.0,0.0,0.0,0.0,0.0,0.0,4779,0
1773798632.1076844,260,4679,0.0,0.0,0.0,0.0,0.0,0.0,4829,0
1773798632.1178038,261,4689,0.0,0.0,0.0,0.0,0.0,0.0,4546,0
1773798632.1278582,262,4699,0.0,0.0,0.0,0.0,0.0,0.0,4395,0
1773798632.1376646,263,4709,0.0,0.0,0.0,0.0,0.0,0.0,4487,0
1773798632.1477861,264,4719,0.0,0.0,0.0,0.0,0.0,0.0,5101,0
1773798632.157938,265,4729,0.0,0.0,0.0,0.0,0.0,0.0,4654,0
1773798632.1682603,266,4739,0.0,0.0,0.0,0.0,0.0,0.0,3911,0
1773798632.179087,267,4749,0.0,0.0,0.0,0.0,0.0,0.0,5848,0
1773798632.188038,268,4759,0.0,0.0,0.0,0.0,0.0,0.0,4036,0
1773798632.1978054,269,4769,0.0,0.0,0.0,0.0,0.0,0.0,4055,0
1773798632.2077804,270,4779,0.0,0.0,0.0,0.0,0.0,0.0,6430,0
1773798632.2176864,271,4789,0.0,0.0,0.0,0.0,0.0,0.0,3565,0
1773798632.2278113,272,4799,0.0,0.0,0.0,0.0,0.0,0.0,4601,0
1773798632.2379382,273,4809,0.0,0.0,0.0,0.0,0.0,0.0,5180,0
1773798632.2479393,274,4819,0.0,0.0,0.0,0.0,0.0,0.0,3747,0
1773798632.2578824,275,4829,0.0,0.0,0.0,0.0,0.0,0.0,5527,0
1773798632.267886,276,4839,0.0,0.0,0.0,0.0,0.0,0.0,4272,0
1773798632.277771,277,4849,0.0,0.0,0.0,0.0,0.0,0.0,4131,0
1773798632.287652,278,4859,0.0,0.0,0.0,0.0,0.0,0.0,5531,0
1773798632.297928,279,4869,0.0,0.0,0.0,0.0,0.0,0.0,4172,0
1773798632.307633,280,4879,0.0,0.0,0.0,0.0,0.0,0.0,4467,0
1773798632.317682,281,4889,0.0,0.0,0.0,0.0,0.0,0.0,5460,0
1773798632.3279006,282,4899,0.0,0.0,0.0,0.0,0.0,0.0,4421,0
1773798632.3377967,283,4909,0.0,0.0,0.0,0.0,0.0,0.0,4053,0
1773798632.3476434,284,4919,0.0,0.0,0.0,0.0,0.0,0.0,5229,0
1773798632.357867,285,4929,0.0,0.0,0.0,0.0,0.0,0.0,4884,0
1773798632.367626,286,4939,0.0,0.0,0.0,0.0,0.0,0.0,4200,0
1773798632.3776658,287,4949,0.0,0.0,0.0,0.0,0.0,0.0,4846,0
1773798632.3887584,288,4959,0.0,0.0,0.0,0.0,0.0,0.0,4367,0
1773798632.3978362,289,4969,0.0,0.0,0.0,0.0,0.0,0.0,4826,0
1773798632.4080217,290,4979,0.0,0.0,0.0,0.0,0.0,0.0,4867,0
1773798632.4185352,291,4989,0.0,0.0,0.0,0.0,0.0,0.0,4109,0
1773798632.4276862,292,4999,0.0,0.0,0.0,0.0,0.0,0.0,5538,0
1773798632.437691,293,5009,0.0,0.0,0.0,0.0,0.0,0.0,4148,0
1773798632.4479492,294,5019,0.0,0.0,0.0,0.0,0.0,0.0,4313,0
1773798632.4578748,295,5029,0.0,0.0,0.0,0.0,0.0,0.0,5970,0
1773798632.467743,296,5039,0.0,0.0,0.0,0.0,0.0,0.0,3776,0
1773798632.4775932,297,5049,0.0,0.0,0.0,0.0,0.0,0.0,4701,0
1773798632.4877453,298,5059,0.0,0.0,0.0,0.0,0.0,0.0,5172,0
1773798632.4975684,299,5069,0.0,0.0,0.0,0.0,0.0,0.0,3868,0
1773798632.5076516,300,5079,0.0,0.0,0.0,0.0,0.0,0.0,5599,0
1773798632.5179658,301,5089,0.0,0.0,0.0,0.0,0.0,0.0,4348,0
1773798632.5277834,302,5099,0.0,0.0,0.0,0.0,0.0,0.0,3876,0
1773798632.5377803,303,5109,0.0,0.0,0.0,0.0,0.0,0.0,5905,0
1773798632.547773,304,5119,0.0,0.0,0.0,0.0,0.0,0.0,3721,0
1773798632.5578513,305,5129,0.0,0.0,0.0,0.0,0.0,0.0,4473,0
1773798632.5677133,306,5139,0.0,0.0,0.0,0.0,0.0,0.0,6024,0
1773798632.5778108,307,5149,0.0,0.0,0.0,0.0,0.0,0.0,3837,0
1773798632.5877135,308,5159,0.0,0.0,0.0,0.0,0.0,0.0,4485,0
1773798632.597687,309,5169,0.0,0.0,0.0,0.0,0.0,0.0,5773,0
1773798632.6079063,310,5179,0.0,0.0,0.0,0.0,0.0,0.0,4330,0
1773798632.6177673,311,5189,0.0,0.0,0.0,0.0,0.0,0.0,3921,0
1773798632.6277912,312,5199,0.0,0.0,0.0,0.0,0.0,0.0,5342,0
1773798632.6378088,313,5209,0.0,0.0,0.0,0.0,0.0,0.0,5342,0
1773798632.647676,314,5219,0.0,0.0,0.0,0.0,0.0,0.0,4491,0
1773798632.6584644,315,5229,0.0,0.0,0.0,0.0,0.0,0.0,4550,0
1773798632.667901,316,5239,0.0,0.0,0.0,0.0,0.0,0.0,5197,0
1773798632.6776567,317,5249,0.0,0.0,0.0,0.0,0.0,0.0,3687,0
1773798632.688549,318,5259,0.0,0.0,0.0,0.0,0.0,0.0,5256,0
1773798632.6981099,319,5269,0.0,0.0,0.0,0.0,0.0,0.0,4200,0
1773798632.7078755,320,5279,0.0,0.0,0.0,0.0,0.0,0.0,3987,0
1773798632.7180412,321,5289,0.0,0.0,0.0,0.0,0.0,0.0,5782,0
1773798632.727612,322,5299,0.0,0.0,0.0,0.0,0.0,0.0,4348,0
1773798632.7378917,323,5309,0.0,0.0,0.0,0.0,0.0,0.0,3925,0
1773798632.7478802,324,5319,0.0,0.0,0.0,0.0,0.0,0.0,5725,0
